Name,Smiles,Property,Smiles_stand
hERG275,NCCCN(C1C(=O)N(Cc2cc(Cl)ccc2)CC1)Cc3n(Cc4ccc(C#N)cc4)cnc3,1,N#Cc1ccc(Cn2cncc2CN(CCCN)C2CCN(Cc3cccc(Cl)c3)C2=O)cc1
hERG276,NC(OCC1C(C2(N3C(=N)N1)C(O)(O)CC3)NC(=N)N2)=O,1,N=C1NC2C(COC(N)=O)NC(=N)N3CCC(O)(O)C23N1
hERG277,FC1C(c2c(c3[nH]c2c4cc(c5cc4)cccc5)ccc(F)c3)CNCC1,1,Fc1ccc2c(C3CNCCC3F)c(-c3ccc4ccccc4c3)[nH]c2c1
hERG278,COc1c(OCCNCC(COc2c(c3ccc2)c(c4[nH]3)cccc4)O)cccc1,1,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12
hERG279,C(N1CC(c2c(c3[nH]c2c4ccccc4)cccc3)CCC1)Cc5ccccc5,1,c1ccc(CCN2CCCC(c3c(-c4ccccc4)[nH]c4ccccc34)C2)cc1
hERG280,CC(COCC(N1CCCC1)CN(c2ccccc2)Cc3ccccc3)C,1,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
hERG281,CN1C(CCN2c(c3Sc(c24)cccc4)cc(S(C)=O)cc3)CCCC1,1,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21
hERG282,CN(C1CC2)C2CC(OC(C(c3ccccc3)CO)=O)C1,1,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
hERG283,N#CC(Cl)Cl,0,N#CC(Cl)Cl
hERG284,Cc1c(C(=O)N)cccc1,0,Cc1ccccc1C(N)=O
hERG285,O=C(c1c(O)cc(O)cc1O)CCc2ccc(O)cc2,0,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O
hERG286,O=C1c(c2C(c3ccc(O)cc3)(c4ccc(O)cc4)O1)cccc2,0,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21
hERG287,N=C(Nc1ccccc1)NC(c2c(N)nc(N)c(Cl)n2)=O,0,N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1
hERG288,CC=C(C(OC1C(OC(CCCCCCC)=O)C2C(C3C(C(O)(C)C(=O)O3)(O)C(OC(CCC)=O)CC2(OC(=O)C)C)=C1C)=O)C,0,CC=C(C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O
hERG289,ClC(C(Cl)=C(Cl)C1(Cl)Cl)=C1Cl,0,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl
hERG290,c1cc(OCC(NCC2)=N2)c(C3CC3)cc1,0,c1ccc(C2CC2)c(OCC2=NCCN2)c1
hERG291,CCCN(C1Cc(c2C1)cc(OC)c(OC)c2)CCC,0,CCCN(CCC)C1Cc2cc(OC)c(OC)cc2C1
hERG292,CCOC(c1c2n(c(c3C(=O)N(C24)CCC4)ccc(OC)c3)cn1)=O,0,CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(OC)ccc1-2
hERG293,CCCN(C1Cc(c2CC1)c(O)ccc2)CCC,0,CCCN(CCC)C1CCc2cccc(O)c2C1
hERG294,c1ccc(NNc2ccccc2)cc1,0,c1ccc(NNc2ccccc2)cc1
hERG295,CC(C(Cn1ncnc1)(CCc2ccc(Cl)cc2)O)(C)C,0,CC(C)(C)C(O)(CCc1ccc(Cl)cc1)Cn1cncn1
hERG296,c1cc2c(c(c3I2)cccc3)cc1,0,c1ccc2c(c1)[IH]c1ccccc1-2
hERG297,Cc1c2c(N(C3CC3)C=C(C(O)=O)C2=O)cc(N4CC(C)NCC4)c1F,0,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
hERG298,COCCOC(C(C(c1cc([N+]([O-])=O)ccc1)C(C(OC(C)C)=O)=C(C)N2)=C2C)=O,0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
hERG299,O[Si](C1CCCCC1)(c2ccc(F)cc2)CCCN3CCCCC3,0,O[Si](CCCN1CCCCC1)(c1ccc(F)cc1)C1CCCCC1
hERG300,COc1ccc(NC(C=Cc2ccc(Cl)cc2)=O)cc1,0,COc1ccc(NC(=O)C=Cc2ccc(Cl)cc2)cc1
hERG301,O=[N+](c1c(Cl)c(Cl)ccc1)[O-],0,O=[N+]([O-])c1cccc(Cl)c1Cl
hERG302,Oc1c(Cc2c(O)ccc(Cl)c2)cc(Cl)cc1,0,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O
hERG303,CN(C1CC2)C2CC(OC(c3c(N)cccc3)c4ccccc4)C1,0,CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1N)C2
hERG304,CN(c1ccc(Cc2ccc(N(C)C)cc2)cc1)C,0,CN(C)c1ccc(Cc2ccc(N(C)C)cc2)cc1
hERG305,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C=CC3Cl)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
hERG306,OCCN(c1nc(N2CCCCC2)c3c(c(N4CCCCC4)nc(N(CCO)CCO)n3)n1)CCO,0,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
hERG307,CC(CC(CSSCC(CC(C)C)N)N)C,0,CC(C)CC(N)CSSCC(N)CC(C)C
hERG308,CC(C1C(C)(C2CC1)CCC(C23)C(C)(C(=C4)CC3)CCC4=O)=O,0,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C
hERG309,O=S(N1CCNCC1)(c2c(c3ccc2)cccn3)=O,0,O=S(=O)(c1cccc2ncccc12)N1CCNCC1
hERG310,CN(c1ccc(C(c2ccc(N(C)C)cc2)=N)cc1)C,0,CN(C)c1ccc(C(=N)c2ccc(N(C)C)cc2)cc1
hERG311,Cc1cc2c(C(=O)c(c3C2=O)c(O)cc(O)c3)c(O)c1,0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
hERG312,CC(Cc(c1C(c2ccc(N)cc2)=N3)cc4c(OCO4)c1)=N3,0,CC1=NN=C(c2ccc(N)cc2)c2cc3c(cc2C1)OCO3
hERG313,CCCCCCCCC=CCCCCCCCC(NCCO)=O,0,CCCCCCCCC=CCCCCCCCC(=O)NCCO
hERG314,COC(c1ncc2c(c(c3[nH]2)cccc3)c1)=O,0,COC(=O)c1cc2c(cn1)[nH]c1ccccc12
hERG315,CCCNC(C(Nc1c(C)cccc1)=O)C,0,CCCNC(C)C(=O)Nc1ccccc1C
hERG316,CCN(C(C)C)c1c(Cl)nc(C(NC(N)=N)=O)c(N)n1,0,CCN(c1nc(N)c(C(=O)NC(=N)N)nc1Cl)C(C)C
hERG317,CN1C(C2(C)CC1)N(C)c(c23)ccc(O)c3,0,CN1CCC2(C)c3cc(O)ccc3N(C)C12
hERG318,c1ccc(C2N=C(N3C2)SCC3)cc1,0,c1ccc(C2CN3CCSC3=N2)cc1
hERG319,Clc1c(Cl)cc(C(Cl)(Cl)Cl)cc1,0,Clc1ccc(C(Cl)(Cl)Cl)cc1Cl
hERG320,COc1ccc(n2c(c3ccc(Cl)cc3)cc(C(F)(F)F)n2)cc1,0,COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1
hERG321,COc1c(C(OCCN2CCCCC2)=O)cc(Cl)c(N)c1,0,COc1cc(N)c(Cl)cc1C(=O)OCCN1CCCCC1
hERG322,C=C(CSC(N(CC)CC)=S)Cl,0,C=C(Cl)CSC(=S)N(CC)CC
hERG323,COc1c(c2cc(F)c1N3CC(C)NCC3)N(C4CC4)C=C(C(O)=O)C2=O,0,COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12
hERG324,c1cc(c(c(c2ccc3)c34)c(C4)c1)cc2,0,c1cc2c3c(c1)ccc1cccc(c13)C2
hERG325,CN(c1ccc(C=C2C(=O)Nc(c23)cccc3)cc1)C,0,CN(C)c1ccc(C=C2C(=O)Nc3ccccc32)cc1
hERG326,CC(c1ccc(O)cc1)(c2ccccc2)C,0,CC(C)(c1ccccc1)c1ccc(O)cc1
hERG327,CCC(c1ccc(O)cc1)=C(c2ccc(OCCN(C)C)cc2)c3ccccc3,0,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccc(O)cc1
hERG328,CCCCC(COC(c1ccc(N(C)C)cc1)=O)CC,0,CCCCC(CC)COC(=O)c1ccc(N(C)C)cc1
hERG329,N#CSCSC#N,0,N#CSCSC#N
hERG330,CN(c1c(Cl)nc(C(NC(N)=N)=O)c(N)n1)C,0,CN(C)c1nc(N)c(C(=O)NC(=N)N)nc1Cl
hERG331,CN=C1SN(c2ccccc2)C(c3ccccc3)=N1,0,CN=c1nc(-c2ccccc2)n(-c2ccccc2)s1
hERG332,CCS(Nc1cc(C(=C2CCCCC2)c3nc[nH]c3)ccc1)(=O)=O,0,CCS(=O)(=O)Nc1cccc(C(=C2CCCCC2)c2c[nH]cn2)c1
hERG333,c1ccc(c2ccccc2)cc1,0,c1ccc(-c2ccccc2)cc1
hERG334,Brc1cc(c2ccccc2)ccc1,0,Brc1cccc(-c2ccccc2)c1
hERG335,O=C(C=Cc1ccc(C=CC(O)=O)cc1)O,0,O=C(O)C=Cc1ccc(C=CC(=O)O)cc1
hERG336,CCCCOC(c1c(C(OCc2ccccc2)=O)cccc1)=O,0,CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1
hERG337,O=C(OC1C(O)C(O)CC(C(O)=O)(O)C1)C=Cc2cc(O)c(O)cc2,0,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O
hERG338,Cc1c(CC(NCC2)=N2)c(C)cc(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1
hERG339,CC(CC(C)C)=O,0,CC(=O)CC(C)C
hERG340,O=C(Nc1cc(C(Nc2c(S(O)(=O)=O)cc(S(O)(=O)=O)cc2)=O)cc(C(Nc3c(S(O)(=O)=O)cc(S(O)(=O)=O)cc3)=O)c1)Nc4cc(C(Nc5c(S(O)(=O)=O)cc(S(O)(=O)=O)cc5)=O)cc(C(Nc6c(S(O)(=O)=O)cc(S(O)(=O)=O)cc6)=O)c4,0,O=C(Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1)Nc1cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)cc(C(=O)Nc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)c1
hERG341,NCCCCCCNS(c1c(c2ccc1)cccc2Cl)(=O)=O,0,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
hERG342,O=C1C=CC(=O)C=C1,0,O=C1C=CC(=O)C=C1
hERG343,CC(CN1c(c2CCc(c13)cccc3)cccc2)CN(C)C,0,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21
hERG344,c1cc(c(c(c2ccc3)c3cc4)c4c1)cc2,0,c1cc2ccc3cccc4ccc(c1)c2c34
hERG345,N=C1C=CC(=C(c2ccc(N)cc2)c3ccc(N)cc3)C=C1,0,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1
hERG346,COc1c([N+]([O-])=O)c(C)c([N+]([O-])=O)cc1C(C)(C)C,0,COc1c(C(C)(C)C)cc([N+](=O)[O-])c(C)c1[N+](=O)[O-]
hERG347,CCCCCC(c1cc(OCc2nc(c3cc2)cccc3)ccc1)O,0,CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1
hERG348,COC(N1CC(CN2CCCC2)N(C(Cc3cc(Cl)c(Cl)cc3)=O)CC1)=O,0,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)C(CN2CCCC2)C1
hERG349,N=C(NC(Nc1ccc(Cl)cc1)=N)NCCCCCCNC(NC(Nc2ccc(Cl)cc2)=N)=N,0,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1
hERG351,CCCCN1CCC(N2C(=O)Nc(c23)cccc3)CC1,0,CCCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1
hERG352,CC(C(C(CNC1=C2C(=O)N=C(N)N1)=N2)=O)O,0,CC(O)C(=O)C1=Nc2c([nH]c(N)nc2=O)NC1
hERG353,CCn1c2c(c(Nc3cc(Cl)ccc3)nc(NC4C(N)CCCC4)n2)nc1,0,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NC3CCCCC3N)nc21
hERG354,NCC(C1CCCCCCC1)O,0,NCC(O)C1CCCCCCC1
hERG355,NC1(CC1)C(O)=O,0,NC1(C(=O)O)CC1
hERG356,CN(C(SSC(N(C)C)=S)=S)C,0,CN(C)C(=S)SSC(=S)N(C)C
hERG357,Oc1c(c2c(Cl)cc1I)nccc2,0,Oc1c(I)cc(Cl)c2cccnc12
hERG358,CCc1ccc(C(C(Cl)Cl)c2ccc(CC)cc2)cc1,0,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1
hERG359,Clc1cc(N2CCNCC2)ccc1,0,Clc1cccc(N2CCNCC2)c1
hERG361,Nc1c(Cl)cc(Cc2cc(Cl)c(N)cc2)cc1,0,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl
hERG362,CC([N+](C(C)C)(CCOC(C1c(c2Oc(c13)cccc3)cccc2)=O)C)C,0,CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C
hERG363,c1nc(CN(c2ccccc2)Cc3ccccc3)[nH]c1,0,c1ccc(CN(Cc2ncc[nH]2)c2ccccc2)cc1
hERG364,Brc1ccc(c2ccccc2)cc1,0,Brc1ccc(-c2ccccc2)cc1
hERG365,N#CC(C(NCc1ccccc1)=O)=Cc2cc(O)c(O)cc2,0,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1
hERG366,CCCCOC(COc1c(Cl)cc(Cl)cc1)=O,0,CCCCOC(=O)COc1ccc(Cl)cc1Cl
hERG367,C(c1ccccc1)=Cc2ccccc2,0,C(=Cc1ccccc1)c1ccccc1
hERG368,CC(c1ccc(O)cc1)(c2ccc(O)cc2)C,0,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1
hERG369,CNC(OCC[N+](C)(C)C)=O,0,CNC(=O)OCC[N+](C)(C)C
hERG370,CCN(CCCCCCCCOC(c1cc(OC)c(OC)c(OC)c1)=O)CC,0,CCN(CC)CCCCCCCCOC(=O)c1cc(OC)c(OC)c(OC)c1
hERG371,CCCCCCCCCCCCCC=CC(C(CO)N)O,0,CCCCCCCCCCCCCC=CC(O)C(N)CO
hERG372,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)CC(Cl)C3Cl)=C2Cl,0,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl
hERG373,CCC(Nc1nc(NCc2ccccc2)c3c(n(C(C)C)cn3)n1)CO,0,CCC(CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
hERG374,CC1C2(OCC(C)CC2)OC3C1C(C)(C4C3O)CCC(C45)C(C)(C6CC5)CC(O)C(OC7C(O)C(O)C(OC8C(OC9C(O)C(OC%10C(O)C(O)C(O)C(CO)O%10)C(O)C(CO)O9)C(OC%11C(O)C(O)C(O)CO%11)C(O)C(CO)O8)C(CO)O7)C6,0,CC1CCC2(OC1)OC1C(O)C3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(OC8OC(CO)C(O)C(O)C8O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C
hERG375,O=C(c1c(O)cccc1)OCc2ccccc2,0,O=C(OCc1ccccc1)c1ccccc1O
hERG376,O=C(CCCc1ccc(N(CCCl)CCCl)cc1)O,0,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
hERG377,COc1c(C(OCC2CCN(CCNS(=O)(=O)C)CC2)=O)c(c3[nH]1)cc(F)cc3,0,COc1[nH]c2ccc(F)cc2c1C(=O)OCC1CCN(CCNS(C)(=O)=O)CC1
hERG378,CCCN1C(C2CCC1)Cc(c3C2)cnc(N)n3,0,CCCN1CCCC2Cc3nc(N)ncc3CC21
hERG379,C[N+](C1CC2)(C2CC(OC(c3c(c4[nH]c3)cccc4)=O)C1)C,0,C[N+]1(C)C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2
hERG380,COc1c(N2CCN(CCN(c3ncccc3)C(C4CCCCC4)=O)CC2)cccc1,0,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1
hERG381,CCCN(c1c(Cl)c(Nc2c(Cl)cc(Cl)cc2Cl)nc(C)n1)CC3CC3,0,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl
hERG382,CC1(C(=O)CC2)C2C3C(C(C)(C(=C4)CC3)CCC4=O)CC1,0,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O
hERG383,COc1c(N2CCN(CCN(c3ncccc3)C(c4ccc(F)cc4)=O)CC2)cccc1,0,COc1ccccc1N1CCN(CCN(C(=O)c2ccc(F)cc2)c2ccccn2)CC1
hERG384,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1,0,O=C=Nc1ccc(Cc2ccc(N=C=O)cc2)cc1
hERG385,N#CC(C(N1c(c2CC1)cccc2)=O)Cc3cc(O)c(O)cc3,0,N#CC(Cc1ccc(O)c(O)c1)C(=O)N1CCc2ccccc21
hERG386,CCN(CCNC(c1ccc(N)cc1)=O)CC,0,CCN(CC)CCNC(=O)c1ccc(N)cc1
hERG387,O=C1C(=C2C(=NO)c(c3N2)cccc3)c(c4N1)ccc(Br)c4,0,O=C1Nc2cc(Br)ccc2C1=C1Nc2ccccc2C1=NO
hERG388,CCC(c1ccc(O)cc1)=C(c2ccc(O)cc2)CC,0,CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1
hERG389,CCC(C=CC1C(C)(C)CCC=C1C)=O,0,CCC(=O)C=CC1C(C)=CCCC1(C)C
hERG390,CC1(OC2=C(C(=O)C(=O)c(c23)cccc3)CC1)C,0,CC1(C)CCC2=C(O1)c1ccccc1C(=O)C2=O
hERG391,CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)cc(O)c3,0,CN1CCc2cc(O)cc3c2C1Cc1ccc(O)c(O)c1-3
hERG392,N=S(Cc1c(c2on1)cccc2)(O)=O,0,N=S(=O)(O)Cc1noc2ccccc12
hERG393,CCOC(C(C(c1c(Cl)c(Cl)ccc1)C(C(OC)=O)=C(C)N2)=C2C)=O,0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
hERG394,Cc1nc2c(CC3N2C(C)CNC3)cc1,0,Cc1ccc2c(n1)N1C(C)CNCC1C2
hERG395,CCN(c1ccccc1)Cc2ccccc2,0,CCN(Cc1ccccc1)c1ccccc1
hERG396,CC(c1c(O)c(C(C)(C)C)cc(C=C(C(=S)N)C#N)c1)(C)C,0,CC(C)(C)c1cc(C=C(C#N)C(N)=S)cc(C(C)(C)C)c1O
hERG397,CC(C(Cc1cc(O)c(O)cc1)C)Cc2cc(O)c(O)cc2,0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
hERG398,O=S(N1CCNCCC1)(c2c(c3ccc2)cccc3I)=O,0,O=S(=O)(c1cccc2c(I)cccc12)N1CCCNCC1
hERG399,c1ccc(P(c2ccccc2)c3ccccc3)cc1,0,c1ccc(P(c2ccccc2)c2ccccc2)cc1
hERG401,Brc1c(Br)cc(Oc2c(Br)cc(Br)c(Br)c2)c(Br)c1,0,Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br
hERG402,CC(=CC=CC(=CCO)C)C=CC(C(C)(C)CCC1)=C1C,0,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO
hERG403,CNC(C(c1ccccc1)O)C,0,CNC(C)C(O)c1ccccc1
hERG405,CC(c1c(O)c(C(C)(C)C)cc(CC(CO)(C)C)c1)(C)C,0,CC(C)(CO)Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
hERG406,Oc1c(Sc2c(O)c(Cl)cc(Cl)c2)cc(Cl)cc1Cl,0,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O
hERG407,c1cc2c(c(N3CCNCC3)ccc2)cc1,0,c1ccc2c(N3CCNCC3)cccc2c1
hERG408,CN1CCN(c2nc(c3cc2)cccc3)CC1,0,CN1CCN(c2ccc3ccccc3n2)CC1
hERG409,CC(c1ccc(S(C=CC#N)(=O)=O)cc1)(C)C,0,CC(C)(C)c1ccc(S(=O)(=O)C=CC#N)cc1
hERG410,CN(c1ccc(N)cc1)C,0,CN(C)c1ccc(N)cc1
hERG411,CCc1c2c(CCCC2=NNC(Nc3ccccc3)=O)[nH]c1C,0,CCc1c(C)[nH]c2c1C(=NNC(=O)Nc1ccccc1)CCC2
hERG412,Oc1cc(c2cc1)ccc(SSc3cc(c4cc3)ccc(O)c4)c2,0,Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1
hERG413,BrCC(C1CC(Br)C(Br)CC1)Br,0,BrCC(Br)C1CCC(Br)C(Br)C1
hERG414,CCC(C(O)=O)(C)C,0,CCC(C)(C)C(=O)O
hERG415,Cc1c(C)c(c2cc1)cccc2,0,Cc1ccc2ccccc2c1C
hERG416,CC(OC1(C(C)(C2CC1)CCC(C23)C(C)(C(=C4)C(Cl)=C3)C(C5C4=O)C5)C(=O)C)=O,0,CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C
hERG417,CN(C1CC2)C2CC(OC(C(c3ccccc3)O)=O)C1,0,CN1C2CCC1CC(OC(=O)C(O)c1ccccc1)C2
hERG418,CNCC(c1cc(O)c(O)cc1)O,0,CNCC(O)c1ccc(O)c(O)c1
hERG419,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
hERG420,CC(NCC(COc1ccc(CCOCC2CC2)cc1)O)C,0,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
hERG421,O=C1c(c2C(=O)N1)cc(Nc3ccccc3)c(Nc4ccccc4)c2,0,O=C1NC(=O)c2cc(Nc3ccccc3)c(Nc3ccccc3)cc21
hERG422,Cc1c(Sc2c(C)cc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c(O)c1,0,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C
hERG423,CCOC(Nc1c(N)nc(NCc2ccc(F)cc2)cc1)=O,0,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
hERG424,c1cc2c(Sc(c3O2)cccc3)cc1,0,c1ccc2c(c1)Oc1ccccc1S2
hERG425,Cc1ccc(OP(Oc2ccc(C)cc2)(Oc3ccc(C)cc3)=O)cc1,0,Cc1ccc(OP(=O)(Oc2ccc(C)cc2)Oc2ccc(C)cc2)cc1
hERG426,c1cc2c(OC(C(NCC3)=N3)CO2)cc1,0,c1ccc2c(c1)OCC(C1=NCCN1)O2
hERG427,Cc1ncc(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)nc1,0,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1
hERG428,Clc1cc(Cl)c(C(Cl)(Cl)Cl)cc1,0,Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1
hERG429,NCC1c(c2CC(C3(CC4C5)CC(CC5C3)C4)O1)ccc(O)c2O,0,NCC1OC(C23CC4CC(CC(C4)C2)C3)Cc2c1ccc(O)c2O
hERG431,CCC(CC(C(C(C(C(Cl)C)Cl)Cl)Cl)Cl)Cl,0,CCC(Cl)CC(Cl)C(Cl)C(Cl)C(Cl)C(C)Cl
hERG432,CN(C(c1cc(OCC(O)=O)ccc1)CN2CCCC2)C(Cc3cc(Cl)c(Cl)cc3)=O,0,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C(CN1CCCC1)c1cccc(OCC(=O)O)c1
hERG433,CCN1C(=O)N(CC)C(=O)c(c12)nc(c3ccccc3)[nH]2,0,CCn1c(=O)c2nc(-c3ccccc3)[nH]c2n(CC)c1=O
hERG435,Cn1c2c(N(C)C(=O)N(C)C2=O)nc1C=Cc3cc(Cl)ccc3,0,Cn1c(=O)c2c(nc(C=Cc3cccc(Cl)c3)n2C)n(C)c1=O
hERG436,CCCCNCC,0,CCCCNCC
hERG437,COC(CCCC(CC=CC(=CC(OC(C)C)=O)C)C)(C)C,0,COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C
hERG438,O=[N+](c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)[O-],0,O=[N+]([O-])c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
hERG440,CC(=CC=CC(=CC(Nc1ccc(O)cc1)=O)C)C=CC(C(C)(C)CCC2)=C2C,0,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)Nc1ccc(O)cc1
hERG441,CCc1c(c2ccc(Cl)cc2)c(N)nc(N)n1,0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
hERG442,Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCC(O)C)c4)cc2)c1,0,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1
hERG443,Nc1cc(N)c(N=Nc2ccccc2)cc1,0,Nc1ccc(N=Nc2ccccc2)c(N)c1
hERG444,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl
hERG445,Cc1c([N+]([O-])=O)cc([N+]([O-])=O)cc1,0,Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
hERG446,Oc1c(c2nc(c3ccccc3)c1)ccc(Cl)n2,0,Oc1cc(-c2ccccc2)nc2nc(Cl)ccc12
hERG447,CCCCOC(NS(c1c(c2ccc(Cn3c4c(c(C)cc(C)n4)nc3CC)cc2)cc(CC(C)C)s1)(=O)=O)=O,0,CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1
hERG448,NCCNS(c1c(c2ccc1)ccnc2)(=O)=O,0,NCCNS(=O)(=O)c1cccc2cnccc12
hERG449,CCCCCCCCC=CCCCCCCCC(N(CCO)CCO)=O,0,CCCCCCCCC=CCCCCCCCC(=O)N(CCO)CCO
hERG450,C=CCc1c(OCC(CNC(C)C)O)cccc1,0,C=CCc1ccccc1OCC(O)CNC(C)C
hERG451,NNCCc1ccccc1,0,NNCCc1ccccc1
hERG452,Cn1c2c(N(C)C(=O)NC2=O)nc1,0,Cn1cnc2c1c(=O)[nH]c(=O)n2C
hERG453,O=[N+](c1cc([N+]([O-])=O)c(c2c1)cccc2)[O-],0,O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1
