Name,Smiles,Property
hERG552,CCC1(CN2CC(CC(c3c(OC)cc4c(C5(C(N6CC5)C7(CC)C=CC6)C(C(C(OC)=O)(O)C7OC(=O)C)N4C)c3)(C(OC)=O)c(c8CC2)[nH]c(c89)cccc9)C1)O,0
hERG553,CN1C(C2CC(C(NC3(C(=O)N(C4(O)O3)C(Cc5ccccc5)C(=O)N(C46)CCC6)C)=O)C1)Cc(c(c27)c8ccc7)c[nH]8,0
hERG554,c1ccc(CSCc2ccccc2)cc1,0
hERG555,CCOP(SCSC(C)(C)C)(OCC)=S,0
hERG556,O=C(c1ccc(OCCN2CCCCC2)cc1)c3c(c4ccc(O)cc4)sc(c35)cc(O)cc5,0
hERG557,NCCNc1c(c2ccc1)cccc2,0
hERG558,Brc1ccc(C2N=C(N3C2)SCC3)cc1,0
hERG559,CC1NC(C)CN(c2c(F)c(c3c(N)c2F)N(C4CC4)C=C(C(O)=O)C3=O)C1,0
hERG560,Brc1c(c2ccccc2)cccc1,0
hERG561,CN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3,0
hERG562,O=C(c1c(O)cccc1)Oc2ccccc2,0
hERG563,O=[N+](c1c(c2ccccc2)cccc1)[O-],0
hERG564,CCCN1C(C2CCC1)Cc(c3C2)c[nH]n3,0
hERG565,c1cc2c(c(c3cc2)cccc3)cc1,0
hERG566,CC(c1cc(Br)c(O)c(Br)c1)(c2cc(Br)c(O)c(Br)c2)C,0
hERG567,CCCCOCCOCCOCc1c(CCC)cc2c(OCO2)c1,0
hERG568,O=S1OCC2C(C(C(Cl)(Cl)C23Cl)(Cl)C(Cl)=C3Cl)CO1,0
hERG569,CC(NC(C1N(CC(C(NC(C(NC(c2nc(c3cc2)cccc3)=O)CC(=O)N)=O)Cc4ccccc4)O)CC(C5C1)CCCC5)=O)(C)C,0
hERG570,CCN(CCCC(Nc1c(c2ncc1)ccc(Cl)c2)C)CC,0
hERG571,CCOC(C(Oc1ccc(Cl)cc1)(C)C)=O,0
hERG572,CCOC(C1C(c2ccccc2)O1)=O,0
hERG573,O=S(C1CCNCC1)(O)=O,0
hERG574,NC(C(O)=O)CO,0
hERG575,c1ccc(Nc2c(c3ccc2)cccc3)cc1,0
hERG576,Cc1c(N)ccc([N+]([O-])=O)c1,0
hERG577,c1cc2c(CC(N3CCN(c4c5c(OCCO5)ccc4)CC3)C2)cc1,0
hERG578,Cc1c(OCC(C(C)C)N)c(C)ccc1,0
hERG579,Cc1c(c2[nH]n1)cc(c3cc(OCC(Cc4ccccc4)N)cnc3)cc2,0
hERG580,CCN(CCOCCOC(C1(CCCC1)c2ccccc2)=O)CC,0
hERG581,C=C1C(C(Cl)(Cl)C2(Cl)C1(CCl)CCl)(Cl)C(Cl)C2Cl,0
hERG582,COc1cc2c(CC3C(C24CCN3)CCCC4)cc1,0
hERG583,NC(NCCCC(C(O)=O)N)=S,0
hERG584,Cn1c(c2ccc(OCC(CNCCOc3cc(C(=O)N)c(O)cc3)O)cc2)nc(C(F)(F)F)c1,0
hERG585,Cc1c(c(c(c2ccc3)c3cc4)c4cc1)cc2,0
hERG586,COCC(COc1c(C)c(n2c1)c(Oc3c(F)c(c4cc3)cc(C)[nH]4)ncn2)O,0
hERG587,N=C(c1ccccc1)N,0
hERG588,COc1c(OCCNCC2Oc(c3OC2)cccc3)c(OC)ccc1,0
hERG589,COc1c(I)cc(OC)c(CC(N)C)c1,0
hERG590,C#CCOC(C(CN(C)CC1)=C1)=O,0
hERG591,CC(CC(c1ccc(OCCO)cc1)(C)C)(C)C,0
hERG592,CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O,0
hERG593,Nc1c(C(OCCc2ccccc2)=O)cccc1,0
hERG594,CC1CCN(CCC2N(S(c3cc(O)ccc3)(=O)=O)CCC2)CC1,0
hERG595,CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C(O)=O)C,0
hERG596,C=CCN1C(C2(O)C(C3C(=NN=C4C5C6(C(C7N(CC=C)CC6)(O)CC4)c(c8C7)c(O5)c(O)cc8)CC2)(c(c9ccc%10O)c%10O3)CC1)C9,0
hERG597,Oc1c(Sc2c(O)ccc(Cl)c2)cc(Cl)cc1,0
hERG598,CN(CCCCSC(N)=N)C,0
hERG599,c1ccc(N=NNc2ccccc2)cc1,0
hERG600,Nc1c(N)cc(Cl)cc1,0
hERG601,Cc1c(c2c(C)c(c13)c(c4[nH]3)cccc4)ccnc2,0
hERG602,CC1N(C2CNC1)c(c3C2)nc(Cl)cc3,0
hERG603,OCCN1CCN(CCCN2c(c3C=Cc(c24)cccc4)cccc3)CC1,0
hERG604,CCCCNc1c(C(OCC)=O)c(C)nc(c12)n(CC)nc2,0
hERG605,COc1ccc(CNC(C=Cc2cc(c3cc2)c(CCN(C)C)c[nH]3)=O)cc1,0
hERG606,O=C1C2C3(C(C4N(CC5CC5)CC3)(O)CC1)c(c6C4)c(O2)c(O)cc6,0
hERG607,CN(C(S)=S)C,0
hERG608,N#CC(C(NCCCc1ccccc1)=O)=Cc2cc(O)c(O)cc2,0
hERG609,CC1NN=C(c2ccc(N)cc2)c(c3C1)cc4c(OCO4)c3,0
hERG610,CN1CCC(=C2c(c3CC(=O)c(c24)scc4)cccc3)CC1,0
hERG611,NNc1c(c2cnn1)cccc2,0
hERG612,COc1c2c(OC3(C(C)CC(=O)C=C3OC)C2=O)c(Cl)c(OC)c1,0
hERG613,O=C(C1CN(CCC=C(c2ccccc2)c3ccccc3)CCC1)O,0
hERG614,CCN(CCCC(Nc1c(c2nc(c13)cc(Cl)cc3)cc(OC)cc2)C)CC,0
hERG615,Oc1c(O)cc2c(CCCN(C(NCCc3ccc(Cl)cc3)=S)C2)c1,0
hERG616,Oc1ccc(C2c(c3CCNC2)cc(O)c(O)c3Cl)cc1,0
hERG617,CC(CC(Nc1ccc(Nc2ccccc2)cc1)C)C,0
hERG618,Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCCCS(=O)(=O)C)c4)cc2)c1,0
hERG619,CC1(C(=O)CC2)C2C3C(C(C)(C4CC3)CCC(O)C4)CC1,0
hERG620,CCCN1C(C2CC1)CCc(c23)ccc(O)c3,0
hERG621,CC(N=C=NC(C)C)C,0
hERG622,c1cc2c(c(c(c3ccc4)c24)ccc3)cc1,0
hERG623,COC(c1c(C(c2c(Cc3ccccc3)cccc2)=O)c(C)[nH]c1C)=O,0
hERG624,CC(c1c(O)c(C(C)(C)C)cc(CC(C=O)(C)C)c1)(C)C,0
hERG625,COCCOCC#Cc1scc(c2c3c(c(c4C3)cc(Cn5ncnc5)cc4)[nH]n2)c1,0
hERG626,O=[N+](c1c(Nc2ccccc2)cccc1)[O-],0
hERG627,ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C4CC3C(C45)O5)=C2Cl,0
hERG628,COP(Oc1cc(C)c(SC)cc1)(OC)=S,0
hERG629,Cc1c(N)c2c(C(=O)c(c3C2=O)cccc3)cc1,0
hERG630,O=[N+](c1ccc(CSc2c3c(n(C4C(O)C(O)C(CO)O4)cn3)ncn2)cc1)[O-],0
hERG631,Cc1ccc(S(NC(C(CCl)=O)Cc2ccccc2)(=O)=O)cc1,0
hERG632,C=CCN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,0
hERG633,CCCOC(c1c(c2ccccc2)nc(CC)c(C(SCC)=O)c1CCC)=O,0
hERG634,Cn1c(c2c(C(OCC3CCN(CCNS(=O)(=O)C)CC3)=O)c1)cccc2,0
hERG635,COc1cc2c(n(C(c3ccc(Cl)cc3)=O)c(C)c2CC(N4CCOCC4)=O)cc1,0
hERG636,CCN(CCNC(c1c(OC)ccc(S(=O)(=O)C)c1)=O)CC,0
hERG637,COCC1C2(C)c(c3C(=O)O1)c(C(=O)C4=C2C(OC(=O)C)CC(C)(C45)C(=O)CC5)oc3,0
hERG638,CCC(Nc1ccc(NC(CC)C)cc1)C,0
hERG639,O=C1N(c2ccccc2)[Se]c(c13)cccc3,0
hERG640,CCCCCCCCCCCCCCCC[n+]1ccccc1,0
hERG641,O=[N+](C(Br)Br)[O-],0
hERG642,Cc1c2c(C(=O)c(c3C2=O)c(O)c(O)c(C4C(O)C(O)C(O)C(CO)O4)c3O)cc(O)c1C(O)=O,0
hERG643,CCCCCCCCCC(NC(C(c1ccccc1)O)CN2CCOCC2)=O,0
hERG644,CCC=CCC=CCC=CCCCCCCCC(OCC)=O,0
hERG645,COc1cc(O)c(C(c2ccccc2)=O)cc1,0
hERG646,CC(NCC(c1cc(C(=O)N)c(O)cc1)O)CCc2ccccc2,0
hERG647,CC(C1(C(C)CC2=C(C(C)(C)CCC2)C1)C)=O,0
hERG648,Cc1c(CC(NCC2)=N2)c(C)c(O)c(C(C)(C)C)c1,0
hERG649,CC(c1ccccc1)(OOC(c2ccccc2)(C)C)C,0
hERG650,C=C(C1Oc2c(c3c(C(=O)C(C4O3)c(c5OC4)cc(OC)c(OC)c5)cc2)C1)C,0
hERG651,C=CCOC(CCCCCCCC)=O,0
hERG652,Oc1c(O)cc(C2c(c3CNC2)ccs3)cc1,0
hERG653,C(=NC1CCCCC1)=NC2CCCCC2,0
hERG654,CC(Nc1ccc(C(CCl)=O)cc1)=O,0
hERG655,N=C(SCCc1cc(CCSC(N)=N)ccc1)N,0
hERG656,NNC(c1ccncc1)=O,0
hERG657,CC(CC(C(O)=O)NC(C(C(Cc1ccccc1)N)O)=O)C,0
hERG658,CCOP(Oc1c(Cl)cc(Cl)c(Cl)n1)(OCC)=S,0
hERG659,CNCCCC1c(c2C=Cc(c13)cccc3)cccc2,0
hERG660,CCCc1c2c(C(=O)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=N2)n(C)n1,0
hERG661,Nc1c2c(CCCC2O)nc(c13)cccc3,0
hERG662,CC1OC(=O)c(c2C=CCCCC(=O)CCC1)c(O)cc(O)c2,0
hERG663,CC(N(Cc1ccccc1)CCCl)COc2ccccc2,0
hERG664,CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C,0
hERG665,CC=C1C(C)(C2CC1=O)CCC(C23)C(C)(C(=C4)CC3)CCC4=O,0
hERG666,CCOP(Oc1ccc([N+]([O-])=O)cc1)(OCC)=S,0
hERG667,ClC(=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2)Cl,0
hERG668,CN(C1C(N2CCCC2)CCCC1)C(Cc3cc(Cl)c(Cl)cc3)=O,0
hERG669,O=S(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)=O,0
hERG670,CN(C1CC2)C2CC(OC(C(c3ccccc3)CO)=O)C1,0
hERG671,CN(CCOC(c1ccccc1)c2ccccc2)C,0
hERG672,CN(CCC(c1ncccc1)c2ccccc2)C,0
hERG673,CN1C(OCc2ccc(NS(=O)(=O)C)cc2)=NC(c3ccccc3)c(c4C1)cccc4,0
hERG674,CN(CCC=C1c(c2CCc(c13)cccc3)cccc2)C,0
hERG675,Clc1ccc(C(C(Cl)Cl)c2c(Cl)cccc2)cc1,0
hERG676,COC(C1C(C2CCC1O)CC(N3C2)c(c4CC3)[nH]c(c45)cccc5)=O,0
hERG677,COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1,0
hERG678,NC(C(O)=O)Cc1ccc(N(CCCl)CCCl)cc1,0
hERG679,Nc1nc(c2c(N)n1)nc(N)c(c3ccccc3)n2,0
hERG680,CSc1ccc(C2c(c3CN(C)C(OCc4ccc(NS(=O)(=O)C)cc4)=N2)cccc3)cc1,0
hERG681,O=C1N(SC(Cl)(Cl)Cl)C(=O)C(C12)CC=CC2,0
hERG682,CN1C(CCc2ccc(NS(=O)(=O)C)cc2)=NC(c3c(F)cc(F)cc3)c(c4C1)cccc4,0
hERG683,COc1ccc(CN(c2ncccc2)CCN(C)C)cc1,0
hERG684,O=C1C2(C3(C(Cl)(C24Cl)C(Cl)(Cl)C(Cl)(C45Cl)C3(Cl)C15Cl)Cl)Cl,0
hERG685,CC(NCC(COc1c(c2ccc1)cccc2)O)C,0
